dataset,injector,targets_subdimension,dose,seed,realized_dose,pretraining_score,threshold,risk_level,modality,context,targets_subdimension_post,dimension,model,n_train,n_test,units,downstream_auc,downstream_ece,downstream_brier,evaluator,worst_subgroup_auc,subgroup_auc_gap,n_subgroups_scored,evaluator_independent_of_pretraining_detector,harm_threshold,downstream_emh,downstream_harm_probability,downstream_mean_harm,n_prompts,n_generations
framingham,range_violation,measurement_range_violation,0.03,1,0.0298742138364779,0.1283018867924528,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6691009334042656,0.05699211274809643,0.12818136919794793,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.05,1,0.05,0.1443396226415094,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7248633747642308,0.02400707879005253,0.11891066459130782,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.05,1,0.05,0.1443396226415094,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6555109542003192,0.05859193191182678,0.12900710541945662,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.1,1,0.1,0.190251572327044,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7234677592079536,0.024776135567032304,0.119164459704711,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.1,1,0.1,0.190251572327044,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6584887279862374,0.06813378032859205,0.12803412250078616,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.2,1,0.2,0.2817610062893081,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7151769737251189,0.025906484140848948,0.11987327147791733,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.2,1,0.2,0.2817610062893081,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6698194681461112,0.05268334780890003,0.12546845750123556,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.3,1,0.3,0.3735849056603773,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7205452573252544,0.02838740869595791,0.11948581744873199,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.3,1,0.3,0.3735849056603773,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6800862241690215,0.04373708121052433,0.1246463499853098,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.4,1,0.4,0.4550314465408805,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7185554688093742,0.022820357448339233,0.11971897679312342,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.4,1,0.4,0.4550314465408805,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6764313695686719,0.045552276428086014,0.12511985404566817,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.0,2,0.0,0.1037735849056603,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7375620945287726,0.020816453872744865,0.1151352999125213,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.19432471264367807,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.0,2,0.0,0.1037735849056603,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.682138193576023,0.05411097454719844,0.12437455161531516,clean held-out test set (no pre-training detector reused),0.39655172413793105,0.41594827586206884,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.03,2,0.0298742138364779,0.1311320754716981,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7351715847145552,0.016873814665968826,0.11665127590680192,clean held-out test set (no pre-training detector reused),0.6666666666666666,0.074712643678161,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.03,2,0.0298742138364779,0.1311320754716981,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6730736014481239,0.04694562650610746,0.12555438559544818,clean held-out test set (no pre-training detector reused),0.41379310344827586,0.4716235632183908,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.05,2,0.05,0.1496855345911949,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7339625118316417,0.012562915824025368,0.11687224884872634,clean held-out test set (no pre-training detector reused),0.65625,0.10237068965517238,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.05,2,0.05,0.1496855345911949,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6797407747739034,0.048993004654986634,0.12407852944691827,clean held-out test set (no pre-training detector reused),0.7068965517241379,0.09518678160919536,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.1,2,0.1,0.1937106918238993,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7336585163639378,0.01681918308554074,0.11726722249847181,clean held-out test set (no pre-training detector reused),0.5833333333333333,0.17528735632183912,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.1,2,0.1,0.1937106918238993,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6688522098397807,0.054200273152783446,0.1261649215098424,clean held-out test set (no pre-training detector reused),0.5172413793103448,0.23275862068965525,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.2,2,0.2,0.2836477987421383,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7300589336668072,0.017939549617233357,0.11743560591941891,clean held-out test set (no pre-training detector reused),0.5208333333333333,0.18606321839080464,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.2,2,0.2,0.2836477987421383,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6795127781731254,0.038928574597779306,0.12315386095678775,clean held-out test set (no pre-training detector reused),0.6034482758620691,0.25071839080459757,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.3,2,0.3,0.3726415094339622,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7289189506629175,0.017116058171948043,0.11760737374414842,clean held-out test set (no pre-training detector reused),0.4895833333333333,0.21731321839080459,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.3,2,0.3,0.3726415094339622,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6910853329095821,0.04523513538758534,0.1207758952944158,clean held-out test set (no pre-training detector reused),0.5689655172413792,0.13936781609195414,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.4,2,0.4,0.4628930817610063,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7304734729409489,0.018424457162972214,0.11752155332687897,clean held-out test set (no pre-training detector reused),0.5104166666666666,0.230962643678161,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.4,2,0.4,0.4628930817610063,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6859243189465175,0.0336805018012078,0.1207836443163583,clean held-out test set (no pre-training detector reused),0.27586206896551724,0.5053879310344828,2.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.0,3,0.0,0.1037735849056603,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7278687845017583,0.020212109656561797,0.11504797950578392,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.0,3,0.0,0.1037735849056603,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6545713318455979,0.05641727432068264,0.12804909586960664,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.03,3,0.0298742138364779,0.130503144654088,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7158885994790624,0.011442864013897405,0.11745262583019377,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.03,3,0.0298742138364779,0.130503144654088,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6577840112201965,0.05657329854252308,0.12714608225188298,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.05,3,0.05,0.1487421383647798,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7200961731116008,0.011750266475376333,0.11728585936363731,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.05,3,0.05,0.1487421383647798,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6552000497447129,0.06130972653978839,0.12705164419043255,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.1,3,0.1,0.1946540880503144,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7155293321081395,0.012498123485817143,0.11783172670605854,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.1,3,0.1,0.1946540880503144,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6531204443861018,0.049695602799370395,0.12672327736872172,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.2,3,0.2,0.2830188679245283,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7170631274224638,0.011802149767083011,0.11783148527714268,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.2,3,0.2,0.2830188679245283,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6528371758821051,0.042830265403224405,0.12560249781470242,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.3,3,0.3,0.3672955974842767,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7130282784874843,0.01734316556620137,0.11838498155379278,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.3,3,0.3,0.3672955974842767,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6723343397425712,0.041873454494964116,0.1234394213225466,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.4,3,0.4,0.4616352201257861,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7126206482012449,0.015455693029846219,0.11837224166767157,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.4,3,0.4,0.4616352201257861,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6465016339756389,0.05282277084276396,0.12807851404477028,clean held-out test set (no pre-training detector reused),,,,,,,,,,
framingham,range_violation,measurement_range_violation,0.0,4,0.0,0.1037735849056603,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7300520246789048,0.019653313410975454,0.1161398634354795,clean held-out test set (no pre-training detector reused),0.7407407407407407,0.0,1.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.0,4,0.0,0.1037735849056603,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6732186901940733,0.04744273725774068,0.12712097327830071,clean held-out test set (no pre-training detector reused),0.5277777777777778,0.0,1.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.03,4,0.0298742138364779,0.130188679245283,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7253677308811032,0.015089481069445724,0.11758173648271786,clean held-out test set (no pre-training detector reused),0.7962962962962962,0.0,1.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.03,4,0.0298742138364779,0.130188679245283,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.657721830329075,0.04935337594251219,0.12791000932450378,clean held-out test set (no pre-training detector reused),0.4629629629629629,0.0,1.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.05,4,0.05,0.1493710691823899,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7264040790664575,0.018867045088311434,0.11772351345225678,clean held-out test set (no pre-training detector reused),0.787037037037037,0.0,1.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.05,4,0.05,0.1493710691823899,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6584403650709207,0.05417337163575522,0.12735886233996385,clean held-out test set (no pre-training detector reused),0.4444444444444445,0.0,1.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.1,4,0.1,0.1937106918238993,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.7258513600342685,0.01223145656274209,0.11761071305732076,clean held-out test set (no pre-training detector reused),0.7962962962962963,0.0,1.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.1,4,0.1,0.1937106918238993,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180.0,1060.0,fraction,0.6772397211532482,0.04367373417557728,0.12483552540954083,clean held-out test set (no pre-training detector reused),0.6111111111111112,0.0,1.0,,,,,,,
framingham,range_violation,measurement_range_violation,0.2,4,0.2,0.2852201257861635,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180.0,1060.0,fraction,0.722327776204064,0.01299700126277443,0.11802264502864632,clean held-out test set (no pre-training detector reused),0.7962962962962963,0.0,1.0,,,,,,,
