dataset,modality,context,injector,targets_subdimension,dimension,dose,realized_dose,seed,model,n_train,n_test,units,downstream_auc,downstream_ece,downstream_brier,evaluator,worst_subgroup_auc,subgroup_auc_gap,n_subgroups_scored
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.03,0.030303030303030304,2,xgboost,3180,1060,fraction,0.6876515659221081,0.04687351848411744,0.12209543321908145,clean held-out test set (no pre-training detector reused),0.6379310344827586,0.27873563218390807,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.05,0.050505050505050504,2,logreg,3180,1060,fraction,0.7379489978513046,0.016335522729014073,0.11529236342768726,clean held-out test set (no pre-training detector reused),0.48275862068965514,0.19432471264367823,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.05,0.050505050505050504,2,xgboost,3180,1060,fraction,0.6777026233427066,0.05593624704073728,0.12391115396672742,clean held-out test set (no pre-training detector reused),0.4655172413793104,0.26364942528735624,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.1,0.09956709956709957,2,logreg,3180,1060,fraction,0.732995253525311,0.018337882191698476,0.11573128945626965,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.21515804597701144,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.1,0.09956709956709957,2,xgboost,3180,1060,fraction,0.6787251535522562,0.04836374418436603,0.12270107050583294,clean held-out test set (no pre-training detector reused),0.3793103448275862,0.3394396551724138,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.2,0.20057720057720058,2,logreg,3180,1060,fraction,0.7370301024602905,0.01821250431447785,0.11496210265954751,clean held-out test set (no pre-training detector reused),0.4655172413793104,0.20114942528735624,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.2,0.20057720057720058,2,xgboost,3180,1060,fraction,0.6819585598905616,0.04967782502370131,0.12457482371032667,clean held-out test set (no pre-training detector reused),0.5172413793103449,0.3160919540229884,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.3,0.30014430014430016,2,logreg,3180,1060,fraction,0.7368435597869268,0.019271959908313843,0.1155397896090072,clean held-out test set (no pre-training detector reused),0.5,0.19791666666666663,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.3,0.30014430014430016,2,xgboost,3180,1060,fraction,0.66624752140059,0.06549953231126739,0.1271586043276176,clean held-out test set (no pre-training detector reused),0.6896551724137931,0.17492816091954022,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.4,0.3997113997113997,2,logreg,3180,1060,fraction,0.7403602346292293,0.017393255150718972,0.11490640346685015,clean held-out test set (no pre-training detector reused),0.5517241379310345,0.11494252873563215,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.4,0.3997113997113997,2,xgboost,3180,1060,fraction,0.6679954953398876,0.05129130467891095,0.12438772336654529,clean held-out test set (no pre-training detector reused),0.43103448275862066,0.28771551724137934,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.0,0.0,3,logreg,3180,1060,fraction,0.7278687845017583,0.020212109656561797,0.11504797950578392,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.0,0.0,3,xgboost,3180,1060,fraction,0.6545713318455979,0.05641727432068264,0.12804909586960664,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.03,0.030303030303030304,3,logreg,3180,1060,fraction,0.7283731406186307,0.019910448013549808,0.11514511826889023,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.03,0.030303030303030304,3,xgboost,3180,1060,fraction,0.6678711335576452,0.04283757216521135,0.12554496138586435,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.05,0.050505050505050504,3,logreg,3180,1060,fraction,0.7299138449208575,0.020769170949788213,0.11489642749365352,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.05,0.050505050505050504,3,xgboost,3180,1060,fraction,0.665218082203138,0.048703770579348486,0.12709652450901088,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.1,0.09956709956709957,3,logreg,3180,1060,fraction,0.7274404272518119,0.01692463821949118,0.11501588321689009,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.1,0.09956709956709957,3,xgboost,3180,1060,fraction,0.6643475497274405,0.0643557988428994,0.12762009735512597,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.2,0.20057720057720058,3,logreg,3180,1060,fraction,0.7240826591312638,0.02058477426267259,0.11569197595098907,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.2,0.20057720057720058,3,xgboost,3180,1060,fraction,0.6618464961067853,0.056856033618271976,0.12788237225992644,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.3,0.30014430014430016,3,logreg,3180,1060,fraction,0.7275924249856639,0.026326251773252048,0.11512372899260281,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.3,0.30014430014430016,3,xgboost,3180,1060,fraction,0.6532033522409303,0.06289087698733399,0.1286843683422557,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.4,0.3997113997113997,3,logreg,3180,1060,fraction,0.7289396776266246,0.02218494630224234,0.11483251223684202,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.4,0.3997113997113997,3,xgboost,3180,1060,fraction,0.6674082313681868,0.04599880964807146,0.12738653862832663,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.0,0.0,4,logreg,3180,1060,fraction,0.7300520246789048,0.019653313410975454,0.1161398634354795,clean held-out test set (no pre-training detector reused),0.7407407407407407,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.0,0.0,4,xgboost,3180,1060,fraction,0.6732186901940733,0.04744273725774068,0.12712097327830071,clean held-out test set (no pre-training detector reused),0.5277777777777778,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.03,0.030303030303030304,4,logreg,3180,1060,fraction,0.7286495001347253,0.022407869539443202,0.1162343218832402,clean held-out test set (no pre-training detector reused),0.712962962962963,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.03,0.030303030303030304,4,xgboost,3180,1060,fraction,0.6812538431245208,0.045109942984187384,0.12595418213449228,clean held-out test set (no pre-training detector reused),0.42592592592592593,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.05,0.050505050505050504,4,logreg,3180,1060,fraction,0.730114205570026,0.02063473906926159,0.11627656576214983,clean held-out test set (no pre-training detector reused),0.7314814814814815,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.05,0.050505050505050504,4,xgboost,3180,1060,fraction,0.6689143907309019,0.06386559337513734,0.1279268757684764,clean held-out test set (no pre-training detector reused),0.4722222222222222,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.1,0.09956709956709957,4,logreg,3180,1060,fraction,0.7284698664492638,0.0208662686557352,0.11635165531455899,clean held-out test set (no pre-training detector reused),0.6944444444444444,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.1,0.09956709956709957,4,xgboost,3180,1060,fraction,0.6659227989691789,0.05111379742442261,0.1267402986658741,clean held-out test set (no pre-training detector reused),0.41666666666666663,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.2,0.20057720057720058,4,logreg,3180,1060,fraction,0.7282073249089741,0.021832413682647617,0.11643194675361036,clean held-out test set (no pre-training detector reused),0.6944444444444444,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.2,0.20057720057720058,4,xgboost,3180,1060,fraction,0.6614665017721554,0.05861142409321817,0.13006006960584132,clean held-out test set (no pre-training detector reused),0.6203703703703703,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.3,0.30014430014430016,4,logreg,3180,1060,fraction,0.7285389563282875,0.022881655184090847,0.11618571285138006,clean held-out test set (no pre-training detector reused),0.6481481481481481,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.3,0.30014430014430016,4,xgboost,3180,1060,fraction,0.6654737147555254,0.055118093586017214,0.12909470583368748,clean held-out test set (no pre-training detector reused),0.43518518518518523,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.4,0.3997113997113997,4,logreg,3180,1060,fraction,0.7264869869212859,0.024082015652289034,0.11591778346741696,clean held-out test set (no pre-training detector reused),0.6481481481481483,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.4,0.3997113997113997,4,xgboost,3180,1060,fraction,0.658923994224086,0.06936711996007397,0.1298089326158345,clean held-out test set (no pre-training detector reused),0.4074074074074074,0.0,1.0
